,label,area,Min Threshold,Max Threshold,type,percent_raw,region,plate,notes,calculation,well,treatment,genotype,temperature,symbiotic_state,cohort
,c8-fl-Snap-784.czi,1289.133,1149,65535,Symbiont Area,51.984,Tentacle,H2-25,,51.98357988,C8-H2-25,H2-25,H2,25,sym,W9-10
,c8-bf-Snap-785.czi,8213.09,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,C8-H2-25,H2-25,H2,25,sym,W9-10
,c8-fl-Snap-784.czi,2605.727,1034,65535,Symbiont Area,31.727,Tentacle,H2-25,,31.72651219,C8-H2-25,H2-25,H2,25,sym,W9-10
,c8-bf-Snap-785.czi,7714.259,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,C8-H2-25,H2-25,H2,25,sym,W9-10
,c8-fl-Snap-784.czi,3659.176,1220,65535,Symbiont Area,47.434,Tentacle,H2-25,,47.43392722,C8-H2-25,H2-25,H2,25,sym,W9-10
,d1-bf-Snap-803.czi,2116.41,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,D1-H2-25,H2-25,H2,25,sym,W9-10
,d1-fl-Snap-800.czi,745.76,772,65535,Symbiont Area,35.237,Tentacle,H2-25,,35.23702874,D1-H2-25,H2-25,H2,25,sym,W9-10
,d1-bf-Snap-803.czi,5987.919,0,65535,Tentacle Area,0,Body column,H2-25,,n/a,D1-H2-25,H2-25,H2,25,sym,W9-10
,d1-fl-Snap-800.czi,2813.52,838,65535,Symbiont Area,46.987,Body column,H2-25,,46.98660753,D1-H2-25,H2-25,H2,25,sym,W9-10
,d2-bf-Snap-799.czi,43663.179,0,65535,Tentacle Area,0,Pedal disc,H2-25,"Measured pedal disk, no tentacles present",n/a,D2-H2-25,H2-25,H2,25,sym,W9-10
,d2-fl-Snap-798.czi,12335.42,683,65535,Symbiont Area,28.251,Pedal disc,H2-25,,28.25130987,D2-H2-25,H2-25,H2,25,sym,W9-10
,d3-bf-Snap-797.czi,2996.878,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,D3-H2-25,H2-25,H2,25,sym,W9-10
,d3-fl-Snap-796.czi,1436.383,1221,65535,Symbiont Area,47.929,Tentacle,H2-25,,47.92931177,D3-H2-25,H2-25,H2,25,sym,W9-10
,d3-bf-Snap-797.czi,854.954,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,D3-H2-25,H2-25,H2,25,sym,W9-10
,d3-fl-Snap-796.czi,505.102,1433,65535,Symbiont Area,59.079,Tentacle,H2-25,,59.07943585,D3-H2-25,H2-25,H2,25,sym,W9-10
,d3-bf-Snap-797.czi,2175.872,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,D3-H2-25,H2-25,H2,25,sym,W9-10
,d3-fl-Snap-796.czi,917.01,1249,65535,Symbiont Area,42.144,Tentacle,H2-25,,42.14448276,D3-H2-25,H2-25,H2,25,sym,W9-10
,d3-bf-Snap-797.czi,2125.059,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,D3-H2-25,H2-25,H2,25,sym,W9-10
,d3-fl-Snap-796.czi,1254.97,1575,65535,Symbiont Area,59.056,Tentacle,H2-25,,59.0557721,D3-H2-25,H2-25,H2,25,sym,W9-10
,d4-bf-Snap-795.czi,2223.225,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,D4-H2-25,H2-25,H2,25,sym,W9-10
,d4-fl-Snap-794.czi,1157.669,1348,65535,Symbiont Area,52.072,Tentacle,H2-25,,52.07160769,D4-H2-25,H2-25,H2,25,sym,W9-10
,d4-bf-Snap-795.czi,726.732,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,D4-H2-25,H2-25,H2,25,sym,W9-10
,d4-fl-Snap-794.czi,425.098,1287,65535,Symbiont Area,58.494,Tentacle,H2-25,,58.49446564,D4-H2-25,H2-25,H2,25,sym,W9-10
,d4-bf-Snap-795.czi,3370.732,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,D4-H2-25,H2-25,H2,25,sym,W9-10
,d4-fl-Snap-794.czi,1614.336,1030,65535,Symbiont Area,47.893,Tentacle,H2-25,,47.89274259,D4-H2-25,H2-25,H2,25,sym,W9-10
,d4-bf-Snap-795.czi,2006.352,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,D4-H2-25,H2-25,H2,25,sym,W9-10
,d4-fl-Snap-794.czi,1010.636,1621,65535,Symbiont Area,50.372,Tentacle,H2-25,,50.3718191,D4-H2-25,H2-25,H2,25,sym,W9-10
,d4-bf-Snap-795.czi,3049.205,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,D4-H2-25,H2-25,H2,25,sym,W9-10
,d4-fl-Snap-794.czi,1688.933,1166,65535,Symbiont Area,55.389,Tentacle,H2-25,,55.38929,D4-H2-25,H2-25,H2,25,sym,W9-10
,d5-bf-Snap-793.czi,10589.836,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,D5-H2-25,H2-25,H2,25,sym,W9-10
,d5-fl-Snap-792.czi,4492.291,573,65535,Symbiont Area,42.421,Tentacle,H2-25,,42.4207797,D5-H2-25,H2-25,H2,25,sym,W9-10
,d5-bf-Snap-793.czi,7227.969,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,D5-H2-25,H2-25,H2,25,sym,W9-10
,d5-fl-Snap-792.czi,2784.329,734,65535,Symbiont Area,38.522,Tentacle,H2-25,,38.52159576,D5-H2-25,H2-25,H2,25,sym,W9-10
,d5-bf-Snap-793.czi,25481.035,0,65535,Tentacle Area,0,Body column,H2-25,,n/a,D5-H2-25,H2-25,H2,25,sym,W9-10
,d5-fl-Snap-792.czi,9242.97,631,65535,Symbiont Area,36.274,Body column,H2-25,,36.27391901,D5-H2-25,H2-25,H2,25,sym,W9-10
,d6-bf-Snap-791.czi,7057.584,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,D6-H2-25,H2-25,H2,25,sym,W9-10
,d6-fl-Snap-790.czi,2772.437,1139,65535,Symbiont Area,39.283,Tentacle,H2-25,,39.28308894,D6-H2-25,H2-25,H2,25,sym,W9-10
,d6-bf-Snap-791.czi,16940.364,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,D6-H2-25,H2-25,H2,25,sym,W9-10
,d6-fl-Snap-790.czi,5317.838,938,65535,Symbiont Area,31.392,Tentacle,H2-25,,31.39152146,D6-H2-25,H2-25,H2,25,sym,W9-10
,d6-bf-Snap-791.czi,4127.519,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,D6-H2-25,H2-25,H2,25,sym,W9-10
,d6-fl-Snap-790.czi,2200.306,1018,65535,Symbiont Area,53.308,Tentacle,H2-25,,53.30819798,D6-H2-25,H2-25,H2,25,sym,W9-10
,d6-bf-Snap-791.czi,25743.316,0,65535,Tentacle Area,0,Body column,H2-25,,n/a,D6-H2-25,H2-25,H2,25,sym,W9-10
,d6-fl-Snap-790.czi,8750.626,603,65535,Symbiont Area,33.992,Body column,H2-25,,33.99183695,D6-H2-25,H2-25,H2,25,sym,W9-10
,d7-bf-Snap-789.czi,10273.282,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,D7-H2-25,H2-25,H2,25,sym,W9-10
,d7-fl-Snap-788.czi,3680.149,695,65535,Symbiont Area,35.823,Tentacle,H2-25,,35.82252488,D7-H2-25,H2-25,H2,25,sym,W9-10
,d7-bf-Snap-789.czi,5354.38,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,D7-H2-25,H2-25,H2,25,sym,W9-10
,d7-fl-Snap-788.czi,2493.723,707,65535,Symbiont Area,46.574,Tentacle,H2-25,,46.57351551,D7-H2-25,H2-25,H2,25,sym,W9-10
,d7-bf-Snap-789.czi,6654.757,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,D7-H2-25,H2-25,H2,25,sym,W9-10
,d7-fl-Snap-788.czi,2063.435,536,65535,Symbiont Area,31.007,Tentacle,H2-25,,31.00691731,D7-H2-25,H2-25,H2,25,sym,W9-10
,d8-fl/bf-SNAP-786/787.czi,,,,,,,H2-25,"not alive, not imaged ",REMOVED,D8-H2-25,H2-25,H2,25,sym,W9-10
,e1-bf-Snap-805.czi,1249.78,0,65535,Tentacle Area,31.007,Tentacle,H2-25,,n/a,E1-H2-25,H2-25,H2,25,sym,W9-10
,e1-fl-Snap-804.czi,684.785,1785,65535,Symbiont Area,54.792,Tentacle,H2-25,,54.79244347,E1-H2-25,H2-25,H2,25,sym,W9-10
,e1-bf-Snap-805.czi,891.928,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,E1-H2-25,H2-25,H2,25,sym,W9-10
,e1-fl-Snap-804.czi,447.802,2031,65535,Symbiont Area,50.206,Tentacle,H2-25,,50.20607045,E1-H2-25,H2-25,H2,25,sym,W9-10
,e1-bf-Snap-805.czi,8802.304,0,65535,Tentacle Area,0,Body column,H2-25,,n/a,E1-H2-25,H2-25,H2,25,sym,W9-10
,e1-fl-Snap-804.czi,2415.666,554,65535,Symbiont Area,27.444,Body column,H2-25,,27.44356478,E1-H2-25,H2-25,H2,25,sym,W9-10
,e2-bf-Snap-807.czi,3791.289,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,E2-H2-25,H2-25,H2,25,sym,W9-10
,e2-fl-Snap-806.czi,1994.676,1392,65535,Symbiont Area,52.612,Tentacle,H2-25,,52.61207995,E2-H2-25,H2-25,H2,25,sym,W9-10
,e2-bf-Snap-807.czi,883.279,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,E2-H2-25,H2-25,H2,25,sym,W9-10
,e2-fl-Snap-806.czi,541.644,1332,65535,Symbiont Area,61.322,Tentacle,H2-25,,61.32196056,E2-H2-25,H2-25,H2,25,sym,W9-10
,e2-bf-Snap-807.czi,1192.697,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,E2-H2-25,H2-25,H2,25,sym,W9-10
,e2-fl-Snap-806.czi,656.459,1736,65535,Symbiont Area,55.04,Tentacle,H2-25,,55.0398802,E2-H2-25,H2-25,H2,25,sym,W9-10
,e2-bf-Snap-807.czi,1289.35,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,E2-H2-25,H2-25,H2,25,sym,W9-10
,e2-fl-Snap-806.czi,810.844,1496,65535,Symbiont Area,62.888,Tentacle,H2-25,,62.88781169,E2-H2-25,H2-25,H2,25,sym,W9-10
,e2-bf-Snap-807.czi,1004.798,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,E2-H2-25,H2-25,H2,25,sym,W9-10
,e2-fl-Snap-806.czi,483.263,1392,65535,Symbiont Area,48.096,Tentacle,H2-25,,48.09553761,E2-H2-25,H2-25,H2,25,sym,W9-10
,e2-fl-Snap-806.czi,226728.346,0,65535,Tentacle Area,0,Tentacle,H2-25,Too big REMOVED,REMOVED,E2-H2-25,H2-25,H2,25,sym,W9-10
,e2-fl-Snap-806.czi,683.703,1092,65535,Symbiont Area,0.302,Tentacle,H2-25,Too big REMOVED,REMOVED,E2-H2-25,H2-25,H2,25,sym,W9-10
,e3-bf-Snap-809.czi,7536.739,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,E3-H2-25,H2-25,H2,25,sym,W9-10
,e3-fl-Snap-808.czi,3562.523,1477,65535,Symbiont Area,47.269,Tentacle,H2-25,,47.26875907,E3-H2-25,H2-25,H2,25,sym,W9-10
,e3-bf-Snap-809.czi,2106.248,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,E3-H2-25,H2-25,H2,25,sym,W9-10
,e3-fl-Snap-808.czi,1071.179,1024,65535,Symbiont Area,50.857,Tentacle,H2-25,,50.8572115,E3-H2-25,H2-25,H2,25,sym,W9-10
,e3-bf-Snap-809.czi,1456.059,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,E3-H2-25,H2-25,H2,25,sym,W9-10
,e3-fl-Snap-808.czi,821.223,775,65535,Symbiont Area,56.4,Tentacle,H2-25,,56.40039312,E3-H2-25,H2-25,H2,25,sym,W9-10
,e3-bf-Snap-809.czi,9497.251,0,65535,Tentacle Area,0,Body column,H2-25,,n/a,E3-H2-25,H2-25,H2,25,sym,W9-10
,e3-fl-Snap-808.czi,3375.705,424,65535,Symbiont Area,35.544,Body column,H2-25,,35.54402216,E3-H2-25,H2-25,H2,25,sym,W9-10
,e4-bf-Snap-811.czi,6872.063,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,E4-H2-25,H2-25,H2,25,sym,W9-10
,e4-fl-Snap-810.czi,3001.852,1097,65535,Symbiont Area,43.682,Tentacle,H2-25,,43.68196275,E4-H2-25,H2-25,H2,25,sym,W9-10
,e4-bf-Snap-811.czi,12675.758,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,E4-H2-25,H2-25,H2,25,sym,W9-10
,e4-fl-Snap-810.czi,3698.529,541,65535,Symbiont Area,29.178,Tentacle,H2-25,,29.17797105,E4-H2-25,H2-25,H2,25,sym,W9-10
,e5-bf-Snap-813.czi,4777.491,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,E5-H2-25,H2-25,H2,25,sym,W9-10
,e5-fl-Snap-812.czi,1565.685,1045,65535,Symbiont Area,32.772,Tentacle,H2-25,,32.77211825,E5-H2-25,H2-25,H2,25,sym,W9-10
,e5-bf-Snap-813.czi,7515.332,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,E5-H2-25,H2-25,H2,25,sym,W9-10
,e5-fl-Snap-812.czi,2759.463,591,65535,Symbiont Area,36.718,Tentacle,H2-25,,36.71777907,E5-H2-25,H2-25,H2,25,sym,W9-10
,e5-bf-Snap-813.czi,8812.25,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,E5-H2-25,H2-25,H2,25,sym,W9-10
,e5-fl-Snap-812.czi,3011.366,818,65535,Symbiont Area,34.172,Tentacle,H2-25,,34.17249851,E5-H2-25,H2-25,H2,25,sym,W9-10
,e6-bf-Snap-815.czi,2622.809,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,E6-H2-25,H2-25,H2,25,sym,W9-10
,e6-fl-Snap-814.czi,1196.373,1144,65535,Symbiont Area,45.614,Tentacle,H2-25,,45.61418693,E6-H2-25,H2-25,H2,25,sym,W9-10
,e6-bf-Snap-815.czi,3653.554,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,E6-H2-25,H2-25,H2,25,sym,W9-10
,e6-fl-Snap-814.czi,1561.577,1062,65535,Symbiont Area,42.741,Tentacle,H2-25,,42.74131435,E6-H2-25,H2-25,H2,25,sym,W9-10
,e6-bf-Snap-815.czi,5500.764,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,E6-H2-25,H2-25,H2,25,sym,W9-10
,e6-fl-Snap-814.czi,1707.313,681,65535,Symbiont Area,31.038,Tentacle,H2-25,,31.03774312,E6-H2-25,H2-25,H2,25,sym,W9-10
,e6-bf-Snap-815.czi,1697.15,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,E6-H2-25,H2-25,H2,25,sym,W9-10
,e6-fl-Snap-814.czi,705.326,1157,65535,Symbiont Area,41.559,Tentacle,H2-25,,41.55943788,E6-H2-25,H2-25,H2,25,sym,W9-10
,e7-bf-Snap-817.czi,2460.64,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,E7-H2-25,H2-25,H2,25,sym,W9-10
,e7-fl-Snap-816.czi,1585.362,1169,65535,Symbiont Area,64.429,Tentacle,H2-25,,64.42884778,E7-H2-25,H2-25,H2,25,sym,W9-10
,e7-bf-Snap-817.czi,6703.191,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,E7-H2-25,H2-25,H2,25,sym,W9-10
,e7-fl-Snap-816.czi,3187.373,927,65535,Symbiont Area,47.55,Tentacle,H2-25,,47.55008473,E7-H2-25,H2-25,H2,25,sym,W9-10
,e7-bf-Snap-817.czi,5098.802,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,E7-H2-25,H2-25,H2,25,sym,W9-10
,e7-fl-Snap-816.czi,2124.627,1212,65535,Symbiont Area,41.669,Tentacle,H2-25,,41.6691411,E7-H2-25,H2-25,H2,25,sym,W9-10
,e7-bf-Snap-817.czi,2496.966,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,E7-H2-25,H2-25,H2,25,sym,W9-10
,e7-fl-Snap-816.czi,1520.062,1411,65535,Symbiont Area,60.876,Tentacle,H2-25,,60.87635955,E7-H2-25,H2-25,H2,25,sym,W9-10
,e8-bf-Snap-819.czi,2354.258,0,65535,Tentacle Area,60.876,Tentacle,H2-25,,n/a,E8-H2-25,H2-25,H2,25,sym,W9-10
,e8-fl-Snap-818.czi,1349.46,1287,65535,Symbiont Area,57.32,Tentacle,H2-25,,57.31997088,E8-H2-25,H2-25,H2,25,sym,W9-10
,e8-bf-Snap-819.czi,6005.001,0,65535,Tentacle Area,0,Body column,H2-25,,n/a,E8-H2-25,H2-25,H2,25,sym,W9-10
,e8-fl-Snap-818.czi,2261.713,858,65535,Symbiont Area,37.664,Body column,H2-25,,37.66382387,E8-H2-25,H2-25,H2,25,sym,W9-10
,f1-bf-Snap-835.czi,3120.127,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,F1-H2-25,H2-25,H2,25,sym,W9-10
,f1-fl-Snap-834.czi,1810.668,1242,65535,Symbiont Area,58.032,Tentacle,H2-25,,58.03186857,F1-H2-25,H2-25,H2,25,sym,W9-10
,f1-bf-Snap-835.czi,628.999,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,F1-H2-25,H2-25,H2,25,sym,W9-10
,f1-fl-Snap-834.czi,385.313,1302,65535,Symbiont Area,61.258,Tentacle,H2-25,,61.25812601,F1-H2-25,H2-25,H2,25,sym,W9-10
,f1-bf-Snap-835.czi,2486.804,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,F1-H2-25,H2-25,H2,25,sym,W9-10
,f1-fl-Snap-834.czi,1375.623,1632,65535,Symbiont Area,55.317,Tentacle,H2-25,,55.31690475,F1-H2-25,H2-25,H2,25,sym,W9-10
,f1-bf-Snap-835.czi,2134.573,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,F1-H2-25,H2-25,H2,25,sym,W9-10
,f1-fl-Snap-834.czi,1534.333,1512,65535,Symbiont Area,71.88,Tentacle,H2-25,,71.8800903,F1-H2-25,H2-25,H2,25,sym,W9-10
,f1-bf-Snap-835.czi,1158.75,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,F1-H2-25,H2-25,H2,25,sym,W9-10
,f1-fl-Snap-834.czi,826.196,1557,65535,Symbiont Area,71.301,Tentacle,H2-25,,71.30062567,F1-H2-25,H2-25,H2,25,sym,W9-10
,f2-bf-Snap-833.czi,1696.069,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,F2-H2-25,H2-25,H2,25,sym,W9-10
,f2-fl-Snap-832.czi,1200.697,1158,65535,Symbiont Area,70.793,Tentacle,H2-25,,70.79293354,F2-H2-25,H2-25,H2,25,sym,W9-10
,f2-bf-Snap-833.czi,3248.564,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,F2-H2-25,H2-25,H2,25,sym,W9-10
,f2-fl-Snap-832.czi,2113.167,1382,65535,Symbiont Area,65.049,Tentacle,H2-25,,65.04926484,F2-H2-25,H2-25,H2,25,sym,W9-10
,f2-bf-Snap-833.czi,2258.038,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,F2-H2-25,H2-25,H2,25,sym,W9-10
,f2-fl-Snap-832.czi,1616.282,1347,65535,Symbiont Area,71.579,Tentacle,H2-25,,71.5790434,F2-H2-25,H2-25,H2,25,sym,W9-10
,f3-bf-Snap-831.czi,3362.083,0,65535,Tentacle Area,0,Tentacle,H2-25,only 1 tentacle clearly visible,n/a,F3-H2-25,H2-25,H2,25,sym,W9-10
,f3-fl-Snap-830.czi,1758.774,1128,65535,Symbiont Area,52.312,Tentacle,H2-25,,52.31203394,F3-H2-25,H2-25,H2,25,sym,W9-10
,f4-bf-Snap-829.czi,27442.628,0,65535,Tentacle Area,0,Body column,H2-25,no tentacles present,n/a,F4-H2-25,H2-25,H2,25,sym,W9-10
,f4-fl-Snap-828.czi,6189.441,294,65535,Symbiont Area,22.554,Body column,H2-25,,22.5541118,F4-H2-25,H2-25,H2,25,sym,W9-10
,f5-bf-Snap-827.czi,1636.175,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,F5-H2-25,H2-25,H2,25,sym,W9-10
,f5-fl-Snap-826.czi,806.087,1506,65535,Symbiont Area,49.267,Tentacle,H2-25,,49.26655156,F5-H2-25,H2-25,H2,25,sym,W9-10
,f5-bf-Snap-827.czi,1745.801,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,F5-H2-25,H2-25,H2,25,sym,W9-10
,f5-fl-Snap-826.czi,1165.02,1269,65535,Symbiont Area,66.733,Tentacle,H2-25,,66.73269176,F5-H2-25,H2-25,H2,25,sym,W9-10
,f6-bf-Snap-825.czi,2046.353,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,F6-H2-25,H2-25,H2,25,sym,W9-10
,f6-fl-Snap-824.czi,1130.424,1174,65535,Symbiont Area,55.241,Tentacle,H2-25,,55.24090907,F6-H2-25,H2-25,H2,25,sym,W9-10
,f6-bf-Snap-825.czi,6072.679,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,F6-H2-25,H2-25,H2,25,sym,W9-10
,f6-fl-Snap-824.czi,2642.486,783,65535,Symbiont Area,43.514,Tentacle,H2-25,,43.51433692,F6-H2-25,H2-25,H2,25,sym,W9-10
,f6-bf-Snap-825.czi,9037.34,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,F6-H2-25,H2-25,H2,25,sym,W9-10
,f6-fl-Snap-824.czi,2587.997,1114,65535,Symbiont Area,28.637,Tentacle,H2-25,,28.63671169,F6-H2-25,H2-25,H2,25,sym,W9-10
,f6-bf-Snap-825.czi,770.193,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,F6-H2-25,H2-25,H2,25,sym,W9-10
,f6-fl-Snap-824.czi,533.211,1279,65535,Symbiont Area,69.231,Tentacle,H2-25,,69.23082916,F6-H2-25,H2-25,H2,25,sym,W9-10
,f6-bf-Snap-825.czi,1553.144,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,F6-H2-25,H2-25,H2,25,sym,W9-10
,f6-fl-Snap-824.czi,637.864,948,65535,Symbiont Area,41.069,Tentacle,H2-25,,41.06921187,F6-H2-25,H2-25,H2,25,sym,W9-10
,f7-bf-Snap-823.czi,2392.962,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,F7-H2-25,H2-25,H2,25,sym,W9-10
,f7-fl-Snap-822.czi,1743.855,1246,65535,Symbiont Area,72.874,Tentacle,H2-25,,72.87432897,F7-H2-25,H2-25,H2,25,sym,W9-10
,f7-bf-Snap-823.czi,3737.665,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,F7-H2-25,H2-25,H2,25,sym,W9-10
,f7-fl-Snap-822.czi,1677.906,920,65535,Symbiont Area,44.892,Tentacle,H2-25,,44.89182417,F7-H2-25,H2-25,H2,25,sym,W9-10
,f7-bf-Snap-823.czi,4650.351,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,F7-H2-25,H2-25,H2,25,sym,W9-10
,f7-fl-Snap-822.czi,2161.818,1232,65535,Symbiont Area,46.487,Tentacle,H2-25,,46.48720064,F7-H2-25,H2-25,H2,25,sym,W9-10
,f7-bf-Snap-823.czi,1633.796,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,F7-H2-25,H2-25,H2,25,sym,W9-10
,f7-fl-Snap-822.czi,915.497,1246,65535,Symbiont Area,56.035,Tentacle,H2-25,,56.03496397,F7-H2-25,H2-25,H2,25,sym,W9-10
,f8-bf-Snap-821.czi,2739.355,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,F8-H2-25,H2-25,H2,25,sym,W9-10
,f8-fl-Snap-820.czi,1773.91,1538,65535,Symbiont Area,64.756,Tentacle,H2-25,,64.75648465,F8-H2-25,H2-25,H2,25,sym,W9-10
,f8-bf-Snap-821.czi,4261.579,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,F8-H2-25,H2-25,H2,25,sym,W9-10
,f8-fl-Snap-820.czi,2780.221,1157,65535,Symbiont Area,65.239,Tentacle,H2-25,,65.23922236,F8-H2-25,H2-25,H2,25,sym,W9-10
,f8-bf-Snap-821.czi,2339.987,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,F8-H2-25,H2-25,H2,25,sym,W9-10
,f8-fl-Snap-820.czi,1486.331,1097,65535,Symbiont Area,63.519,Tentacle,H2-25,,63.51877169,F8-H2-25,H2-25,H2,25,sym,W9-10
328,a1-bf-Snap-637.czi,9488.385,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,A1-H2-32,H2-32,H2,32,sym,W9-10
329,a1-fl-Snap-636.czi,1234.212,1073,65535,Symbiont Area,13.008,Tentacle,H2-32,,13.00760878,A1-H2-32,H2-32,H2,32,sym,W9-10
330,a1-bf-Snap-637.czi,2767.031,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,A1-H2-32,H2-32,H2,32,sym,W9-10
331,a1-fl-Snap-636.czi,484.56,1026,65535,Symbiont Area,17.512,Tentacle,H2-32,,17.51191078,A1-H2-32,H2-32,H2,32,sym,W9-10
332,a1-bf-Snap-637.czi,2217.604,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,A1-H2-32,H2-32,H2,32,sym,W9-10
333,a1-fl-Snap-636.czi,291.904,1104,65535,Symbiont Area,13.163,Tentacle,H2-32,,13.16303542,A1-H2-32,H2-32,H2,32,sym,W9-10
334,a1-bf-Snap-637.czi,31829.617,0,65535,Tentacle Area,0,Body column,H2-32,,n/a,A1-H2-32,H2-32,H2,32,sym,W9-10
335,a1-fl-Snap-636.czi,254.929,808,65535,Symbiont Area,0.801,Body column,H2-32,,0.8009175857,A1-H2-32,H2-32,H2,32,sym,W9-10
336,a2-bf-Snap-639.czi,1813.263,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,A2-H2-32,H2-32,H2,32,sym,W9-10
337,a2-fl-Snap-638.czi,391.8,1002,65535,Symbiont Area,21.607,Tentacle,H2-32,,21.60745573,A2-H2-32,H2-32,H2,32,sym,W9-10
338,a2-bf-Snap-639.czi,3359.272,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,A2-H2-32,H2-32,H2,32,sym,W9-10
339,a2-fl-Snap-638.czi,610.187,1127,65535,Symbiont Area,18.164,Tentacle,H2-32,,18.16426297,A2-H2-32,H2-32,H2,32,sym,W9-10
340,a2-bf-Snap-639.czi,2175.44,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,A2-H2-32,H2-32,H2,32,sym,W9-10
341,a2-fl-Snap-638.czi,475.695,1033,65535,Symbiont Area,21.867,Tentacle,H2-32,,21.86661089,A2-H2-32,H2-32,H2,32,sym,W9-10
342,a2-bf-Snap-639.czi,1740.179,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,A2-H2-32,H2-32,H2,32,sym,W9-10
343,a2-fl-Snap-638.czi,463.586,955,65535,Symbiont Area,26.64,Tentacle,H2-32,,26.640133,A2-H2-32,H2-32,H2,32,sym,W9-10
344,a2-bf-Snap-639.czi,808.249,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,A2-H2-32,H2-32,H2,32,sym,W9-10
345,a2-fl-Snap-638.czi,80.436,830,65535,Symbiont Area,9.952,Tentacle,H2-32,,9.95188364,A2-H2-32,H2-32,H2,32,sym,W9-10
346,a3-bf-Snap-641.czi,3390.624,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,A3-H2-32,H2-32,H2,32,sym,W9-10
